tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,goodbad,isNaN_rep_income,isNaN_uti_card_50plus_pct,isOld,State_AL,State_FL,State_GA,State_LA,State_MS,State_NC,State_SC
80406.2,9678.12,275,116,267,0,0,0,0,5,10,0,0,0.615667683,0.444099428,0.584507954,0.502535483,0,58000,1,Bad,0,0,0,0,0,0,1,0,0,0
43814.24,8502.23,225,90,198,0,0,0,0,1,0,0,0,0.494668016,0.428038287,0.529592002,0.58552731,0,65000,1,Bad,0,0,0,0,0,0,0,0,1,0
88235.79,11505.54,339,173,301,2,1,1,8246.63,0,0,0,0,0.282165199,0.542434162,0.287341344,0.197720527,0,77000,1,Bad,0,0,1,0,0,0,0,0,1,0
97161.94,8714.81,262,136,246,0,0,0,0,1,4,0,0,0.583607297,0.576544164,0.490359368,0.66021974,0,78000,0,Good,0,0,0,1,0,0,0,0,0,0
71335.78,7684.77,205,126,172,0,0,0,0,5,7,0,0,0.551762881,0.539760151,0.429573199,0.484997187,0,58000,1,Bad,0,0,0,0,0,0,0,0,1,0
102381.18,10409.4,423,183,376,0,0,0,0,0,4,0,0,0.722950077,0.695906154,0.618984816,0.74859838,0,71000,0,Good,0,0,1,0,0,0,0,0,1,0
99771.28,13223.53,274,163,245,0,0,0,0,0,0,1,0,0.49820479,0.556657554,0.591463092,0.453394756,0,91000,0,Good,0,0,0,0,0,0,0,0,1,0
46336.7,5534.7,282,161,249,0,0,0,0,0,0,0,1,0.689232428,0.792041623,0.600551715,0.680164254,0,60000,1,Bad,0,0,0,0,0,0,0,0,1,0
130771.16,99999,333,185,303,0,0,0,0,4,7,0,0,0.618622307,0.603292584,0.569519895,0.579341749,1,68000,1,Bad,0,0,1,0,0,0,1,0,0,0
125141.07,16857.36,299,174,246,0,0,0,0,1,1,1,0,0.526843317,0.52568374,0.614120207,0.490074487,0,59000,1,Bad,0,1,1,0,0,0,1,0,0,0
89692.73,10125.12,257,149,241,0,0,0,0,3,5,0,0,0.607218583,0.693235958,0.663202018,0.626991723,0,75000,0,Good,1,0,0,0,0,0,0,0,0,1
111476.63,13155.29,250,107,232,0,0,0,0,5,11,0,0,0.509946959,0.497060142,0.480790673,0.490074487,0,38000,0,Good,0,1,0,0,0,0,1,0,0,0
86740.47,12807.65,350,164,317,0,0,0,0,0,3,0,0,0.522845355,0.575000094,0.641861875,0.448344267,1,81000,0,Good,0,0,1,0,0,0,1,0,0,0
108183.63,16615.89,177,113,177,2,0,1,11981.22,0,2,1,0,0.45413625,0.434989652,0.506124343,0.481038542,0,75000,1,Bad,1,0,0,0,0,0,0,1,0,0
101226.15,11180.52,314,117,284,0,0,0,0,5,8,0,1,0.473116907,0.516531001,0.422704585,0.473142838,1,65000,0,Good,0,0,1,0,0,0,1,0,0,0
111173.53,14614.18,336,187,256,0,0,0,0,0,3,0,0,0.305179989,0.291951633,0.439117861,0.313089266,1,108000,0,Good,0,0,1,0,0,0,1,0,0,0
92308.15,12890.66,345,183,344,0,0,0,0,1,3,0,0,0.6109622,0.677412481,0.592363811,0.648596735,0,64000,0,Good,0,0,1,0,0,0,1,0,0,0
83276.05,14733.11,263,159,223,0,0,0,0,0,1,1,0,0.399708364,0.423140703,0.409722396,0.421224912,1,82000,0,Good,0,0,0,0,0,0,0,1,0,0
143967.96,19819.41,204,96,184,1,1,0,0,0,0,0,0,0.517181355,0.511224678,0.660036865,0.429968695,1,58000,1,Bad,0,0,0,0,0,0,1,0,0,0
124670.65,18985.59,223,138,214,0,0,0,0,0,0,0,0,0.41660354,0.371508507,0.419646815,0.414059176,0,79000,1,Bad,0,0,0,0,0,1,0,0,0,0
61135.16,12938.95,235,138,205,0,0,0,0,0,0,0,0,0.422947077,0.446019378,0.438162914,0.534017952,1,42000,0,Good,0,0,0,0,0,1,0,0,0,0
143235.32,99999,280,146,276,0,0,0,0,2,3,0,0,0.483926151,0.46494678,0.502138757,0.475262464,0,71000,1,Bad,0,0,0,1,0,0,0,0,0,0
74219.63,8203.85,254,126,220,0,0,0,0,3,5,0,0,0.324044962,0.416397769,0.344846071,0.31420088,0,82000,0,Good,0,0,0,0,1,0,0,0,0,0
63793.61,9861.35,169,31,114,2,1,1,10264.83,3,6,1,1,0.620751021,0.669312869,0.601892123,0.626424147,0,95000,1,Bad,0,0,0,0,0,1,0,0,0,0
75162.28,12893.17,293,158,262,1,0,0,0,3,5,0,0,0.727480394,0.681538343,0.73327944,0.740802158,1,60000,1,Bad,0,0,0,0,0,0,1,0,0,0
91109.08,14315.42,352,149,282,0,0,0,0,0,0,1,0,0.602761168,0.664475277,0.521911049,0.458824818,0,78000,0,Good,0,0,1,0,0,0,1,0,0,0
118003.52,17897.25,308,151,291,0,0,0,0,4,5,0,0,0.574444346,0.667583579,0.66871717,0.58832988,1,65000,0,Good,0,0,1,0,0,0,1,0,0,0
88141.41,12608.16,350,185,315,0,0,0,0,0,3,0,0,0.455705551,0.498163721,0.463233254,0.336531015,0,75000,0,Good,1,0,1,0,0,0,0,1,0,0
129171.13,17014.85,384,188,366,0,0,0,0,0,0,0,0,0.674816055,0.568586788,0.642877095,0.589988156,0,59000,1,Bad,0,0,1,0,0,1,0,0,0,0
74838.49,11265.82,367,219,333,0,0,0,0,1,2,0,0,0.594085622,0.527913229,0.528968918,0.629619042,0,64000,0,Good,0,0,1,0,0,0,1,0,0,0
111051.95,18588.84,444,211,408,0,0,0,0,0,0,0,0,0.414817527,0.386318081,0.435482329,0.404251193,0,62000,0,Good,0,0,1,0,0,0,0,1,0,0
109079.05,14372.67,257,110,249,0,0,0,0,0,0,0,0,0.64513201,0.62996284,0.707268059,0.662019484,0,62000,0,Good,0,0,0,0,1,0,0,0,0,0
55911.37,9498.51,224,122,221,2,1,1,9605.71,1,0,0,0,0.635607267,0.530927356,0.654217098,0.503989429,1,70000,1,Bad,0,0,0,0,0,1,0,0,0,0
25356.19,13156.63,232,119,227,0,0,0,0,2,2,0,0,0.646642345,0.679085319,0.601257181,0.614006889,1,88000,1,Bad,0,0,0,1,0,0,0,0,0,0
65326.93,10830.4,262,127,218,0,0,0,0,1,2,0,0,0.261190329,0.306928569,0.319637198,0.21957879,0,88000,0,Good,0,0,0,0,0,0,0,0,0,1
95863.25,13613.41,374,168,349,1,0,0,0,0,2,0,0,0.407120195,0.450016456,0.45675116,0.469371661,0,68000,0,Good,0,0,1,0,0,1,0,0,0,0
108101.43,12073.73,283,127,259,0,0,0,0,0,4,0,1,0.532163119,0.472804814,0.563231007,0.581710515,0,86000,0,Good,0,0,0,0,1,0,0,0,0,0
163749.14,99999,252,132,223,0,0,0,0,5,9,0,1,0.642030802,0.700377193,0.697640819,0.490074487,1,75000,1,Bad,1,1,0,0,0,0,0,0,1,0
103492.94,14141.19,321,161,277,0,0,0,0,1,0,0,0,0.661892084,0.620234519,0.703169446,0.648118398,0,68000,0,Good,0,0,1,1,0,0,0,0,0,0
129346.24,19272.76,299,183,263,1,0,0,0,4,5,1,0,0.354037369,0.41529718,0.498250511,0.407432188,0,72000,1,Bad,0,0,1,0,0,0,0,1,0,0
150480.38,19626.29,384,183,360,0,0,0,0,3,5,1,0,0.493572778,0.515702141,0.425085751,0.451742328,0,62000,0,Good,0,0,1,0,0,0,1,0,0,0
60694.12,11814.11,364,175,326,0,0,0,0,7,10,0,0,0.556198085,0.395886138,0.565456431,0.490074487,0,85000,0,Good,0,1,1,1,0,0,0,0,0,0
113061.25,17367.07,313,139,279,0,0,0,0,0,0,0,1,0.632376582,0.553526903,0.685285629,0.552405456,1,93000,0,Good,0,0,1,1,0,0,0,0,0,0
111594.17,14744.3,219,93,219,0,0,0,0,2,7,0,0,0.6529159,0.555653865,0.680008225,0.650895894,0,75000,0,Good,1,0,0,0,0,0,0,1,0,0
80051.73,8067.44,312,172,223,0,0,0,0,0,2,0,0,0.464413704,0.46100422,0.416203496,0.393019706,1,49000,1,Bad,0,0,1,0,1,0,0,0,0,0
90169.8,15057.92,426,205,364,0,0,0,0,5,6,1,0,0.495816417,0.474238097,0.445819903,0.392566414,1,75000,0,Good,1,0,1,0,0,0,1,0,0,0
98005.06,10498.59,404,202,332,2,1,1,10820.46,1,1,0,0,0.486091857,0.468352219,0.410265338,0.490074487,0,55000,1,Bad,0,1,1,0,0,0,0,1,0,0
60867.7,12623.58,286,186,282,1,0,1,1153.89,2,0,1,0,0.632708058,0.651339346,0.625765942,0.534578731,1,99000,1,Bad,0,0,0,0,1,0,0,0,0,0
100966.48,99999,216,157,185,0,0,0,0,0,1,0,1,0.534732922,0.481106231,0.476542335,0.504661591,0,75000,1,Bad,1,0,0,0,1,0,0,0,0,0
71721.22,10154.77,332,168,273,0,0,0,0,0,1,0,0,0.412115831,0.511444752,0.336285,0.42643778,1,75000,0,Good,1,0,1,0,1,0,0,0,0,0
63079.12,11742.15,309,173,303,0,0,0,0,4,6,0,0,0.46493461,0.558998812,0.397048571,0.421858472,0,81000,0,Good,0,0,1,0,0,0,0,1,0,0
94374.22,13059.99,320,174,265,0,0,0,0,1,1,0,0,0.619953556,0.612228795,0.506456222,0.552407677,0,96000,0,Good,0,0,1,1,0,0,0,0,0,0
84637.39,12903.15,316,142,232,0,0,0,0,3,6,0,0,0.694076251,0.722023597,0.649541713,0.645776221,0,106000,1,Bad,0,0,1,0,1,0,0,0,0,0
95272.84,14691.36,246,140,244,0,0,0,0,1,1,0,0,0.421994889,0.547636237,0.364490982,0.375238653,1,51000,0,Good,0,0,0,0,0,0,0,0,0,1
58234.91,9237.14,369,148,363,0,0,0,0,4,5,0,0,0.5349339,0.591420961,0.57795966,0.450305309,1,58000,1,Bad,0,0,1,0,0,0,0,0,1,0
61167.75,8208.79,317,136,288,0,0,0,0,1,4,0,0,0.596703151,0.740903148,0.476469259,0.64461675,0,102000,1,Bad,0,0,1,0,0,0,0,0,1,0
103894.05,11136.01,359,193,339,0,0,0,0,1,1,0,0,0.52550082,0.610739186,0.509748777,0.556317033,0,55000,0,Good,0,0,1,0,1,0,0,0,0,0
99360.79,13215.88,229,96,206,0,0,0,0,1,1,0,1,0.416264131,0.537579313,0.423473753,0.367678088,1,84000,0,Good,0,0,0,0,0,0,0,0,0,1
118081.32,15066.42,210,97,186,0,0,0,0,7,13,1,0,0.498595581,0.562244079,0.573590306,0.425405212,0,60000,1,Bad,0,0,0,0,0,0,1,0,0,0
100543.73,13977.17,267,120,257,0,0,0,0,0,4,1,0,0.620565142,0.758203522,0.65010286,0.548672311,0,59000,1,Bad,0,0,0,0,0,0,1,0,0,0
61748.98,12268.88,363,174,311,0,0,0,0,3,4,0,0,0.648894635,0.57321472,0.729340792,0.573950566,0,53000,0,Good,0,0,1,0,0,0,0,0,1,0
31111.98,5804.59,91,49,84,0,0,0,0,1,3,0,0,0.728695209,0.698994331,0.588037873,0.681991849,0,96000,1,Bad,0,0,0,1,0,0,0,0,0,0
68500.78,9425.85,301,201,279,0,0,0,0,1,2,0,0,0.688890532,0.628931886,0.700805639,0.702909712,1,93000,1,Bad,0,0,1,0,0,0,0,0,1,0
89893.86,10461.15,296,188,243,2,1,1,7848.21,6,11,0,0,0.474889532,0.476209924,0.300196135,0.522828843,0,95000,1,Bad,0,0,0,0,0,0,0,1,0,0
153484.28,17362.09,231,120,197,0,0,0,0,4,5,0,0,0.464118107,0.543599119,0.413587679,0.37722884,0,87000,1,Bad,0,0,0,0,0,0,0,1,0,0
118307.63,13492.2,325,191,272,0,0,0,0,0,0,0,0,0.384433237,0.385798199,0.310959236,0.357061761,0,89000,0,Good,0,0,1,0,1,0,0,0,0,0
104577.68,10729.94,229,143,200,0,0,0,0,9,15,0,0,0.481661648,0.446846005,0.458237494,0.449189859,0,72000,0,Good,0,0,0,1,0,0,0,0,0,0
110498.58,14812.68,282,101,261,0,0,0,0,4,7,0,0,0.296650327,0.303160402,0.318211279,0.433417176,0,75000,0,Good,1,0,0,0,0,1,0,0,0,0
116541.77,99999,426,228,385,0,0,0,0,4,8,0,0,0.408240267,0.375523438,0.48539585,0.490074487,0,64000,0,Good,0,1,1,0,0,1,0,0,0,0
138892.86,13388.74,348,160,270,0,0,0,0,2,0,0,0,0.567898097,0.654738389,0.539532545,0.520475428,0,71000,1,Bad,0,0,1,0,0,0,0,1,0,0
84427.48,15616.15,202,105,187,2,0,1,6584.75,2,1,1,0,0.528264964,0.64184047,0.616443421,0.595249756,0,38000,1,Bad,0,0,0,0,0,0,0,1,0,0
88729.32,14317.36,321,162,299,0,0,0,0,2,4,1,0,0.353936893,0.293255347,0.418805837,0.364681304,0,82000,0,Good,0,0,1,0,0,0,0,0,0,1
81917.36,7958.44,332,139,301,0,0,0,0,2,4,0,0,0.509933332,0.532049228,0.466467066,0.456131598,0,81000,1,Bad,0,0,1,0,1,0,0,0,0,0
66601.11,9174.6,357,147,297,0,0,0,0,2,5,0,0,0.438756805,0.444555986,0.523286861,0.432905706,1,93000,0,Good,0,0,1,0,0,0,1,0,0,0
68128.81,10344.78,187,111,180,0,0,0,0,3,6,0,0,0.423011317,0.327367206,0.610499255,0.320471212,0,86000,0,Good,0,0,0,0,0,0,0,0,0,1
71578.77,11249.5,386,206,340,0,0,0,0,1,1,0,0,0.659550999,0.494953103,0.594590269,0.544094253,0,74000,0,Good,0,0,1,0,0,0,0,0,1,0
52193.13,10527.1,278,170,242,0,0,0,0,0,0,0,0,0.460520383,0.324357135,0.325454727,0.528020093,1,71000,1,Bad,0,0,0,0,0,1,0,0,0,0
109446.39,16713.92,205,105,163,0,0,0,0,0,1,1,1,0.47118789,0.571987712,0.355730516,0.557420991,0,72000,0,Good,0,0,0,0,0,1,0,0,0,0
107419.38,16092.54,263,110,201,3,1,1,19373.36,3,4,0,0,0.430425722,0.387129771,0.44109874,0.412294283,0,56000,1,Bad,0,0,0,0,0,0,0,0,0,1
130274.77,18300.7,287,144,258,0,0,0,0,4,10,0,0,0.428609798,0.600183732,0.534231488,0.417612625,0,77000,1,Bad,0,0,0,0,0,0,1,0,0,0
146001.96,19249.62,310,151,278,0,0,0,0,0,1,0,0,0.467655776,0.371335669,0.597627529,0.345650216,1,81000,0,Good,0,0,1,0,0,0,1,0,0,0
125255.96,16613.55,264,113,206,0,0,0,0,1,4,0,0,0.44334255,0.421208907,0.575848554,0.51710672,0,117000,1,Bad,0,0,0,0,0,1,0,0,0,0
74988.59,15310.6,159,122,133,2,0,1,11957.78,2,2,0,0,0.629167953,0.542874986,0.723702682,0.593047843,0,91000,1,Bad,0,0,0,0,0,0,0,0,0,1
102780.72,15414.68,285,139,245,0,0,0,0,4,9,0,0,0.605132751,0.625097716,0.487565518,0.569501234,0,59000,0,Good,0,0,0,0,0,0,0,0,0,1
104165.15,16514.26,357,181,299,0,0,0,0,1,2,1,1,0.585201544,0.586655208,0.523702446,0.638879151,0,82000,0,Good,0,0,1,0,0,1,0,0,0,0
85792.38,10756.42,326,148,325,0,0,0,0,0,2,0,1,0.599946042,0.518701429,0.633346597,0.490074487,0,66000,0,Good,0,1,1,0,0,0,0,0,1,0
88015.49,12898.15,261,138,178,2,1,1,10627.45,1,4,0,0,0.345426332,0.404960278,0.479298107,0.490074487,0,83000,1,Bad,0,1,0,1,0,0,0,0,0,0
126805.45,15560.8,214,98,186,0,0,0,0,2,5,0,0,0.682641538,0.60130091,0.615029112,0.743598832,1,89000,1,Bad,0,0,0,0,0,0,0,0,1,0
138547.81,19784.9,258,138,235,2,1,1,10285.68,0,2,0,0,0.544668101,0.522618902,0.60717324,0.483295745,0,72000,1,Bad,0,0,0,0,0,0,1,0,0,0
67681.6,9257.93,353,195,313,0,0,0,0,0,0,0,0,0.532700902,0.547013905,0.529185351,0.489101623,0,82000,1,Bad,0,0,1,0,0,0,0,0,1,0
86376.11,14076.89,278,117,264,0,0,0,0,2,3,0,0,0.652813139,0.57458929,0.569854986,0.490074487,0,75000,1,Bad,1,1,0,0,0,0,0,0,1,0
105747.01,13975.56,294,135,264,0,0,0,0,0,0,0,0,0.468628009,0.372729053,0.46559585,0.41351706,1,84000,0,Good,0,0,0,0,0,0,1,0,0,0
99122.8,16089.36,182,104,159,0,0,0,0,4,6,0,0,0.682705748,0.630234218,0.661620863,0.490074487,0,108000,1,Bad,0,1,0,1,0,0,0,0,0,0
106996.33,99999,210,101,132,0,0,0,0,5,5,0,0,0.519581693,0.631493413,0.498313969,0.505533125,0,77000,0,Good,0,0,0,0,0,0,0,1,0,0
79745.13,12874.64,325,125,298,0,0,0,0,4,8,0,0,0.772909302,0.634187361,0.629928415,0.655904259,1,86000,0,Good,0,0,1,0,0,0,1,0,0,0
117295.41,18825.21,257,113,215,0,0,0,0,0,3,0,1,0.633939938,0.588350798,0.550943456,0.490074487,1,75000,1,Bad,0,1,0,1,0,0,0,0,0,0
70942.5,11087.18,180,95,169,0,0,0,0,1,0,0,1,0.509421271,0.576613571,0.59682745,0.481116809,0,74000,0,Good,0,0,0,0,0,0,0,1,0,0
102048.44,15450.67,330,175,323,0,0,0,0,0,0,0,0,0.38432526,0.419339923,0.362287733,0.450134997,1,103000,0,Good,0,0,1,0,0,0,0,0,1,0
80094.4,11050.08,359,152,353,0,0,0,0,4,5,0,0,0.816363493,0.685442026,0.837005616,0.81452366,0,61000,1,Bad,0,0,1,1,0,0,0,0,0,0
57144.4,13298.94,219,124,183,1,0,0,0,2,2,0,0,0.546659799,0.602988546,0.471481466,0.466788392,0,107000,1,Bad,0,0,0,0,0,1,0,0,0,0
112864.44,12480.06,369,212,357,0,0,0,0,1,1,0,0,0.460541377,0.424653226,0.45929738,0.401985366,1,89000,0,Good,0,0,1,1,0,0,0,0,0,0
106909,10441.65,236,114,221,0,0,0,0,1,2,0,1,0.387139317,0.455930843,0.450768737,0.214001787,0,47000,0,Good,0,0,0,0,0,0,0,0,1,0
120237.06,99999,410,165,385,0,0,0,0,1,0,0,0,0.489127904,0.534897008,0.390435845,0.428732353,0,97000,0,Good,0,0,1,0,1,0,0,0,0,0
85382.34,13302.53,333,152,312,0,0,0,0,5,9,0,1,0.52677373,0.575448998,0.597612911,0.565086841,0,54000,1,Bad,0,0,1,0,0,0,1,0,0,0
108868.42,15204.27,295,164,282,1,0,0,0,5,5,0,0,0.57514978,0.59179484,0.621161031,0.536686095,1,80000,1,Bad,0,0,0,0,0,0,1,0,0,0
101037.64,11214.24,295,170,292,1,0,0,0,3,5,0,0,0.42588912,0.419886906,0.559447913,0.391418468,0,91000,0,Good,0,0,0,1,0,0,0,0,0,0
94427.56,14975.54,170,110,167,0,0,0,0,0,0,1,0,0.785163499,0.655117754,0.698567817,0.711382181,0,85000,1,Bad,0,0,0,0,1,0,0,0,0,0
62654.69,8317.54,336,202,322,0,0,0,0,1,1,0,0,0.732486321,0.800144181,0.714007877,0.643663236,0,73000,1,Bad,0,0,1,0,0,0,0,1,0,0
123073.74,19287.67,267,109,265,0,0,0,0,6,10,0,0,0.689476394,0.673070866,0.619093972,0.715705675,0,60000,1,Bad,0,0,0,0,0,0,1,0,0,0
99091.57,11274.21,300,166,276,0,0,0,0,4,8,1,0,0.539387966,0.656914192,0.546081328,0.482674933,0,61000,0,Good,0,0,1,0,1,0,0,0,0,0
63730.92,7491.22,213,116,183,0,0,0,0,0,0,0,1,0.418430308,0.383098985,0.510417587,0.404122025,0,98000,1,Bad,0,0,0,0,0,0,0,0,0,1
87393.54,16399.07,329,167,287,0,0,0,0,4,7,1,0,0.400704347,0.45595669,0.377137916,0.50181287,0,75000,0,Good,1,0,1,0,1,0,0,0,0,0
96979.55,16110.38,265,132,265,1,0,0,0,6,9,0,0,0.867028096,0.714063914,0.712665227,0.490074487,1,95000,1,Bad,0,1,0,0,0,0,1,0,0,0
96729.39,13364.67,233,59,216,0,0,0,0,2,3,0,1,0.60481002,0.789173133,0.52217024,0.512737108,0,54000,1,Bad,0,0,0,1,0,0,0,0,0,0
88727.75,7304.19,221,141,218,2,1,1,10760.01,2,4,0,0,0.569465369,0.539566949,0.517970484,0.546321968,1,48000,1,Bad,0,0,0,0,0,0,0,0,0,1
82559.2,9626.22,247,131,169,0,0,0,0,4,5,0,0,0.345795752,0.34333647,0.479521481,0.343418779,1,88000,0,Good,0,0,0,0,0,0,1,0,0,0
103154.85,7616,300,135,238,0,0,0,0,1,2,0,0,0.654580767,0.581062311,0.651528541,0.561501074,0,75000,1,Bad,1,0,1,0,0,0,0,0,1,0
71131.45,12557.65,280,146,241,0,0,0,0,4,6,0,0,0.738938916,0.567665186,0.694293951,0.717718911,0,101000,1,Bad,0,0,0,1,0,0,0,0,0,0
112734.92,18331.92,184,114,157,0,0,0,0,1,3,0,0,0.30671857,0.458706812,0.327355138,0.237400999,1,77000,0,Good,0,0,0,0,0,0,0,1,0,0
86767.29,14298.21,295,167,294,0,0,0,0,0,2,0,1,0.328959516,0.435871155,0.400844818,0.289475988,0,75000,0,Good,1,0,0,0,0,1,0,0,0,0
70586.88,17894.71,204,97,197,2,0,1,11028.2,4,9,0,0,0.368266639,0.320833911,0.305395909,0.315411734,0,47000,1,Bad,0,0,0,1,0,0,0,0,0,0
104729.22,13959.66,236,145,229,0,0,0,0,1,2,0,0,0.547420276,0.459700773,0.591433626,0.494809164,0,53000,0,Good,0,0,0,0,0,0,0,0,0,1
105303.45,13012.7,262,89,203,3,1,1,18892.11,5,10,0,0,0.42149933,0.437863679,0.333312684,0.351067394,0,64000,1,Bad,0,0,0,0,0,0,1,0,0,0
66723.94,11373.36,228,134,207,1,0,1,3953.35,2,5,0,0,0.46917398,0.427642783,0.470570426,0.365603219,0,57000,0,Good,0,0,0,0,0,0,0,0,0,1
102062.54,14486.15,462,239,378,2,1,1,7335.27,2,6,0,0,0.442391042,0.483797159,0.404532901,0.387475489,0,70000,1,Bad,0,0,1,0,0,0,0,0,1,0
119288.16,19060.11,327,180,272,0,0,0,0,0,0,0,0,0.66725007,0.691040551,0.651022997,0.593468148,0,93000,1,Bad,0,0,1,0,0,0,0,1,0,0
90091.56,11136.36,346,156,240,1,0,0,0,2,3,0,1,0.513011712,0.541328185,0.71573122,0.490002497,0,91000,0,Good,0,0,1,0,0,0,0,1,0,0
84823.48,10624.83,293,138,261,0,0,0,0,1,2,0,0,0.377237509,0.410663255,0.374693964,0.34482138,1,67000,0,Good,0,0,0,0,0,0,0,0,0,1
91476.3,14072.13,224,126,202,0,0,0,0,4,6,0,0,0.666919271,0.608106283,0.667959859,0.604996331,0,75000,1,Bad,1,0,0,0,0,0,0,0,0,1
107590.66,14378.77,245,117,240,0,0,0,0,0,1,0,0,0.419432583,0.433448839,0.374382469,0.490074487,0,73000,0,Good,0,1,0,0,1,0,0,0,0,0
102175.24,16610.01,261,143,216,0,0,0,0,0,2,0,0,0.446767681,0.526576497,0.381829504,0.411265671,0,75000,0,Good,0,0,0,0,0,1,0,0,0,0
85799.17,14538.77,402,200,366,0,0,0,0,3,5,1,0,0.702169287,0.678336083,0.645147602,0.582425297,0,68000,0,Good,0,0,1,0,0,1,0,0,0,0
104713.8,14418.78,316,163,218,2,1,1,6190.09,4,4,0,0,0.401157882,0.450577311,0.314217441,0.284066788,1,76000,1,Bad,0,0,1,1,0,0,0,0,0,0
69142.53,11858.95,279,126,254,0,0,0,0,1,1,0,0,0.431922891,0.465302711,0.431769577,0.491779069,1,75000,0,Good,0,0,0,0,0,0,0,0,1,0
95573.8,11784.23,270,155,246,0,0,0,0,1,4,1,0,0.337828664,0.291618487,0.380158846,0.349018158,0,96000,0,Good,0,0,0,0,0,0,1,0,0,0
80622.59,10246.55,240,99,216,0,0,0,0,1,2,0,0,0.693113305,0.80940514,0.514772989,0.593923604,0,86000,1,Bad,0,0,0,0,0,0,1,0,0,0
94839.81,11936.51,307,166,282,0,0,0,0,0,1,0,1,0.525845396,0.53181207,0.506380605,0.47749152,0,73000,0,Good,0,0,1,0,0,1,0,0,0,0
156148.97,19684.63,383,164,327,2,1,1,10114.84,0,3,1,1,0.505773639,0.584288173,0.577843991,0.501242975,0,91000,1,Bad,0,0,1,0,0,0,0,0,0,1
78623.41,11425.89,282,116,264,0,0,0,0,0,0,0,0,0.559056642,0.570234301,0.519153538,0.490074487,1,70000,0,Good,0,1,0,1,0,0,0,0,0,0
76934.73,14232.39,348,177,342,0,0,0,0,2,5,1,0,0.447318587,0.476943162,0.60029097,0.397391498,0,58000,0,Good,0,0,1,0,1,0,0,0,0,0
120212.22,16321.5,343,158,307,0,0,0,0,0,1,0,0,0.586086223,0.531163631,0.478821563,0.576237801,0,58000,1,Bad,0,0,1,1,0,0,0,0,0,0
77258.7,12290.75,195,80,172,0,0,0,0,4,6,0,1,0.292662399,0.47012641,0.380512187,0.490074487,0,75000,0,Good,1,1,0,0,0,0,0,1,0,0
96999.16,10913.11,377,212,329,2,1,1,12184.21,5,8,0,0,0.53323245,0.512943767,0.492199403,0.456616463,1,75000,1,Bad,1,0,1,0,1,0,0,0,0,0
109670.52,18220.16,211,123,182,4,2,1,29392.72,1,4,0,0,0.459644442,0.422725758,0.473121612,0.571545432,0,82000,1,Bad,0,0,0,0,0,0,0,1,0,0
69343.28,14983.59,309,180,234,3,1,1,17549.46,4,7,0,0,0.406082022,0.425632497,0.366790237,0.437057923,0,49000,1,Bad,0,0,1,0,0,0,0,1,0,0
123066.1,13965.52,277,146,262,0,0,0,0,2,4,0,0,0.503261872,0.530479402,0.519466994,0.563337331,0,74000,0,Good,0,0,0,0,0,0,0,1,0,0
105498.11,15816.5,294,188,289,2,1,1,6719.32,2,7,0,0,0.467781724,0.38592779,0.520878785,0.490074487,0,76000,1,Bad,0,1,0,0,0,0,0,1,0,0
70173.43,14510.6,305,125,279,1,0,0,0,2,3,0,0,0.593969049,0.495312522,0.578712492,0.528275522,0,35000,0,Good,0,0,1,1,0,0,0,0,0,0
105296.1,14012.93,186,101,182,0,0,0,0,1,3,0,0,0.357187769,0.377449039,0.365730567,0.490074487,0,71000,0,Good,0,1,0,0,0,0,1,0,0,0
112826.22,14785.8,319,149,311,0,0,0,0,0,3,0,0,0.482417981,0.511430515,0.415269224,0.501204063,0,65000,0,Good,0,0,1,0,0,0,1,0,0,0
89854.83,15284.13,253,163,241,0,0,0,0,3,5,0,0,0.351386364,0.331661594,0.311020273,0.284697202,0,92000,0,Good,0,0,0,0,0,0,0,0,0,1
106122.02,13489.64,283,159,263,0,0,0,0,6,9,1,1,0.676085932,0.69292567,0.713127629,0.664559127,0,107000,0,Good,0,0,0,0,0,0,0,0,1,0
139664.43,14789.63,260,137,256,0,0,0,0,5,7,0,0,0.718728209,0.788716946,0.65627558,0.722639851,0,85000,1,Bad,0,0,0,0,0,0,0,0,1,0
105392.95,10549.16,258,112,258,0,0,0,0,1,0,0,0,0.566675461,0.513960769,0.561623671,0.490074487,0,60000,0,Good,0,1,0,1,0,0,0,0,0,0
108876.9,11699.56,260,138,245,0,0,0,0,4,8,0,0,0.717219044,0.637612092,0.633238973,0.765248748,0,112000,1,Bad,0,0,0,0,0,0,0,0,0,1
102140.19,15729.54,232,116,212,0,0,0,0,0,1,0,0,0.406171196,0.445135896,0.466512559,0.490074487,0,64000,0,Good,0,1,0,0,0,0,1,0,0,0
90054.59,14399.59,343,170,313,0,0,0,0,3,8,0,0,0.461530848,0.382793687,0.432005787,0.592176419,0,75000,0,Good,0,0,1,0,0,1,0,0,0,0
92913.29,13382.46,370,182,341,0,0,0,0,0,2,0,0,0.270330592,0.465535543,0.501054241,0.248741548,0,78000,0,Good,0,0,1,0,0,1,0,0,0,0
