tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind,goodbad
106732.87,19503.56,458,213,367,0,0,0,0,4,6,0,1,0.472576319,0.51928898,0.467132582,0.528071752,0,65000,AL,0,Good
75489.15,12283.29,409,195,322,0,0,0,0,4,6,1,0,0.70502156,0.557531739,0.651300105,0.750638015,0,93000,NC,0,Good
79055.24,13909.4,248,118,233,0,0,0,0,3,5,0,0,0.480134109,0.596764189,0.508906698,0.555695002,1,75000,GA,1,Bad
52736.72,8619.01,165,96,131,0,0,0,0,3,4,0,1,0.712866801,0.698978418,0.588741291,0.68037376,0,81000,NC,0,Good
99122.8,16089.36,182,104,159,0,0,0,0,4,6,0,0,0.682705748,0.630234218,0.661620863,,0,108000,AL,1,Bad
90516.65,10312.28,315,135,279,0,0,0,0,3,4,1,0,0.368403717,0.462749958,0.317891186,,0,57000,GA,0,Good
78010.07,14333.9,294,159,277,0,0,0,0,0,2,0,1,0.543743266,0.571753481,0.616505811,0.484149867,0,84000,FL,0,Good
113987.4,19041.83,253,142,211,0,0,0,0,1,3,0,1,0.52472934,0.488479403,0.517920184,0.407743132,1,83000,NC,0,Good
116257.9,17914.66,129,81,120,0,0,0,0,1,2,0,0,0.589308456,0.468422876,0.564412022,0.595939422,0,73000,FL,0,Good
85108.33,14525.13,242,118,235,0,0,0,0,3,4,0,0,0.535835619,0.443737959,0.404797469,0.553709145,0,,LA,1,Bad
78703.03,12689.22,362,176,362,0,0,0,0,0,1,0,0,0.578425176,0.466002921,0.531875067,,0,104000,GA,0,Good
135548.8,14114.15,391,158,345,0,0,0,0,0,2,0,0,0.556677391,0.507679176,0.520915642,0.615659797,0,,MS,0,Good
71283.63,9027.36,263,103,260,1,0,0,0,3,4,0,0,0.541645781,0.555548415,0.480848806,0.491059933,0,67000,MS,1,Bad
88677.08,11089.91,235,146,225,0,0,0,0,0,0,0,0,0.489286354,0.556541849,0.48268585,,0,87000,FL,0,Good
80592.62,12299.32,313,180,257,0,0,0,0,0,0,1,0,0.502175881,0.45481177,0.42208806,0.473800918,1,90000,NC,0,Good
84732.38,11572.47,252,179,234,0,0,0,0,5,8,0,0,0.479433122,0.538195063,0.624698407,0.439137422,0,77000,LA,0,Good
123759.71,14307.53,341,141,293,0,0,0,0,1,3,0,0,0.415303088,0.549588958,0.400358245,0.553939941,0,89000,AL,0,Good
126336.64,14535.28,321,177,293,0,0,0,0,4,8,0,0,0.62772289,0.502534568,0.530285434,0.590694684,0,90000,NC,0,Good
133622.36,17542.83,380,213,323,0,0,0,0,0,0,0,0,0.440233794,0.456646098,0.396969767,0.377344662,0,81000,NC,0,Good
92218.32,10979.73,258,141,257,0,0,0,0,5,8,0,0,0.432584716,0.388969925,0.532083086,0.39215282,0,65000,AL,0,Good
76707.77,10635.73,417,169,395,0,0,0,0,3,4,0,0,0.702096241,0.58189713,0.510416022,0.838212272,0,72000,LA,0,Good
122020.4,15031.99,209,119,198,0,0,0,0,1,4,0,0,0.530189696,0.574552417,0.510012407,0.543315552,1,47000,SC,0,Good
86257.61,9491.75,167,111,163,0,0,0,0,0,0,0,0,0.583444902,0.555462163,0.56968724,0.575648259,1,47000,FL,0,Good
89394.66,13118.02,385,201,366,0,0,0,0,3,5,0,0,0.345676612,0.520788976,0.428779478,0.354742084,1,80000,FL,0,Good
91766.03,11045.13,386,227,346,0,0,0,0,5,9,0,0,0.717668425,0.722632183,0.671384193,0.629435263,0,56000,NC,0,Good
115335.25,12929.43,290,157,282,0,0,0,0,7,10,0,0,0.559414698,0.692373551,0.575838302,0.519105562,0,82000,SC,0,Good
128022.04,13904.63,304,168,284,0,0,0,0,2,5,0,0,0.515595812,0.543461562,0.596654221,0.591867733,0,110000,MS,0,Good
99531.18,12849.27,275,131,245,0,0,0,0,5,6,0,0,0.370921007,0.47875523,0.341065138,0.314643024,0,50000,FL,0,Good
81476.8,12893.57,354,155,353,0,0,0,0,0,0,0,1,0.594757914,0.665671022,0.56924346,0.462717292,1,119000,LA,0,Good
109613.33,12994.52,377,198,362,0,0,0,0,0,0,0,0,0.495779141,0.482133468,0.520085471,0.586838246,0,76000,FL,0,Good
115765.18,15745.33,276,167,254,0,0,0,0,0,0,0,0,0.56246939,0.604105194,0.687106952,0.559071392,0,69000,FL,0,Good
119986.76,18076.34,322,168,319,0,0,0,0,3,4,0,1,0.607169078,0.534828551,0.775627377,0.572785153,0,88000,AL,1,Bad
78431.5,9872.88,341,144,266,2,1,1,7694.33,3,7,0,0,0.666290853,0.517062381,0.637667677,0.703009085,1,,MS,1,Bad
55936.94,7896.72,365,179,351,0,0,0,0,0,0,0,0,0.579464045,0.514050084,0.618887955,0.66463765,0,45000,MS,0,Good
82297.21,9720.75,379,174,332,0,0,0,0,4,5,1,1,0.339059895,0.40200723,0.242428977,0.224330593,0,57000,FL,0,Good
112813.49,15872.54,349,157,306,0,0,0,0,0,1,0,0,0.576452368,0.553180777,0.656449393,0.508280689,0,,AL,0,Good
91719.18,13258.32,377,182,319,0,0,0,0,0,0,0,0,0.445772501,0.534221549,0.415150781,0.314280656,0,83000,AL,0,Good
83864.99,14652.47,329,135,267,0,0,0,0,1,1,0,0,0.720171245,0.763355017,0.642444241,0.562688397,0,89000,NC,0,Good
105278.56,12843.21,345,182,331,0,0,0,0,2,3,0,0,0.366325619,0.346919797,0.467275906,0.301403345,0,53000,NC,0,Good
121433.39,16045.59,282,145,249,0,0,0,0,1,3,0,0,0.519120491,0.513875769,0.594945222,0.454646596,0,117000,FL,0,Good
84107.96,13237.96,300,147,243,0,0,0,0,0,2,0,0,0.416698753,0.443466223,0.584328983,,1,60000,LA,0,Good
99330.25,13749.2,78,55,56,0,0,0,0,1,0,1,0,0.491265421,0.439473531,0.587646551,0.486348218,0,65000,AL,0,Good
81724.48,10056.3,317,147,276,0,0,0,0,0,1,0,0,0.421123021,0.498045728,0.456735032,,0,68000,SC,0,Good
98765.56,9156.32,199,113,197,0,0,0,0,4,7,1,0,0.465505041,0.590637827,0.426674209,0.437326746,0,65000,NC,0,Good
89085.83,14757.81,291,124,209,0,0,0,0,0,0,0,0,0.535188405,0.41331626,0.571506613,0.497149941,0,55000,FL,0,Good
99512.14,12749.75,305,195,295,0,0,0,0,0,0,0,0,0.484604416,0.612385118,0.539378737,0.382019229,0,73000,AL,0,Good
120201.06,12960.35,354,184,338,0,0,0,0,1,3,0,0,0.270574151,0.166502544,0.426216582,0.236987832,1,82000,GA,0,Good
81478.76,11509.39,250,108,221,0,0,0,0,1,4,0,0,0.53257209,0.456902018,0.511282947,0.484072162,0,56000,LA,0,Good
66229.36,13330.18,262,150,241,0,0,0,0,1,2,0,1,0.530864897,0.549168617,0.47406394,0.517697951,0,65000,MS,0,Good
48452.88,12411.71,322,137,268,0,0,0,0,0,1,0,0,0.500514738,0.567416248,0.542773248,0.418671759,0,64000,SC,0,Good
105892.05,19014.31,245,150,219,0,0,0,0,0,0,0,0,0.579097339,0.661808749,0.618635809,0.531058081,0,60000,SC,1,Bad
92173.78,15083.51,230,133,192,0,0,0,0,1,2,0,0,0.401781065,0.297947668,0.354977167,,1,84000,GA,0,Good
76300.29,14981.51,248,114,172,0,0,0,0,1,1,1,0,0.533731,0.443954707,0.516463685,,1,53000,LA,0,Good
141118.73,15971.32,299,174,273,0,0,0,0,1,3,0,0,0.438572748,0.525287106,0.433828691,,0,73000,FL,0,Good
110525.46,15479.67,311,117,246,0,0,0,0,0,1,0,0,0.59026659,0.705678967,0.712019839,0.620268432,0,106000,AL,0,Good
76155.28,10000.79,254,154,236,0,0,0,0,0,1,0,0,0.624342653,0.642339178,0.701941981,0.550877172,0,91000,LA,0,Good
61624.32,8533.18,358,186,288,0,0,0,0,1,0,1,0,0.536392641,0.483486739,0.593082347,0.597995739,0,71000,LA,0,Good
109800.17,15035.55,226,93,209,0,0,0,0,2,3,1,0,0.60508821,0.526098462,0.458723229,0.55277018,0,90000,FL,0,Good
92833.38,12864.72,340,206,317,0,0,0,0,0,2,0,0,0.404710876,0.391634349,0.557111186,,0,81000,SC,0,Good
104506.39,14102.86,304,136,302,0,0,0,0,2,4,0,0,0.759465984,0.760770138,0.723288445,0.696446556,1,50000,GA,0,Good
111204.31,14512.19,343,149,337,0,0,0,0,3,8,0,0,0.6579453,0.61526526,0.617400587,0.654395896,0,91000,FL,0,Good
124582.06,15944.13,265,81,254,0,0,0,0,0,3,0,0,0.644836651,0.663180657,0.69230385,0.572919259,0,88000,NC,0,Good
106377.88,14470.46,281,166,281,0,0,0,0,1,3,0,0,0.467132378,0.606441652,0.464579519,0.477554296,1,89000,SC,0,Good
134651.74,13033.53,300,137,272,0,0,0,0,0,2,1,0,0.406555388,0.260105416,0.550051577,0.287950338,1,100000,FL,0,Good
101138.73,14591.38,258,123,248,0,0,0,0,2,5,0,0,0.407544914,0.397905515,0.44317603,0.290113357,0,40000,LA,0,Good
88565.3,13888.69,255,130,191,0,0,0,0,0,2,0,0,0.593727979,0.447589401,0.674886212,0.511879383,0,,MS,0,Good
104254.66,14702.42,315,145,297,0,0,0,0,2,3,0,0,0.447956049,0.524503475,0.56725466,0.396195965,0,55000,FL,0,Good
96137.26,15320.92,294,114,265,0,0,0,0,0,0,0,1,0.514912734,0.446417343,0.403058113,0.432200219,0,75000,MS,0,Good
94019.47,11979.1,294,147,256,0,0,0,0,4,7,0,0,0.324181319,0.402250136,0.532976864,0.276589304,1,85000,GA,0,Good
133298.52,15683.15,304,163,288,0,0,0,0,1,1,0,0,0.39763886,0.426638963,0.442301001,0.530360157,0,59000,LA,0,Good
128179.42,10421.07,210,95,176,0,0,0,0,0,0,1,0,0.345287634,0.266550369,0.289886204,0.415128597,0,75000,NC,0,Good
65050.92,9167.05,307,195,242,1,0,0,0,0,3,0,0,0.46749359,0.717286887,0.41311231,0.479277379,0,,MS,0,Good
88737.24,9580.99,284,150,277,0,0,0,0,0,0,0,0,0.482442018,0.60354113,0.478324057,0.559045151,0,82000,FL,0,Good
153484.28,17362.09,231,120,197,0,0,0,0,4,5,0,0,0.464118107,0.543599119,0.413587679,0.37722884,0,87000,MS,1,Bad
82108.07,10052.51,269,167,240,0,0,0,0,4,7,0,0,0.393139065,0.250056763,0.549116532,0.537712854,0,53000,NC,0,Good
127618.14,15987.9,306,150,288,0,0,0,0,0,4,0,0,0.413304632,0.427655086,0.468247475,,0,,MS,0,Good
114989.74,14859.93,406,241,373,0,0,0,0,1,2,0,0,0.414936675,0.340753705,0.47612091,0.417460094,1,,GA,0,Good
86525.65,12628.06,262,158,253,0,0,0,0,0,5,0,0,0.578735127,0.723189498,0.609719349,0.59828631,0,59000,SC,0,Good
87724.17,8970.76,319,164,288,0,0,0,0,0,1,0,0,0.527246597,0.501922953,0.393635931,,0,82000,LA,0,Good
139664.43,14789.63,260,137,256,0,0,0,0,5,7,0,0,0.718728209,0.788716946,0.65627558,0.722639851,0,85000,NC,1,Bad
76759.89,11510.23,350,153,330,0,0,0,0,2,2,0,1,0.451272592,0.540455729,0.431006193,0.382596804,0,74000,MS,0,Good
111834.3,17587.76,194,96,194,0,0,0,0,3,4,0,0,0.419103542,0.439801807,0.476545495,0.380001287,0,82000,GA,0,Good
113390.04,14188.05,265,116,220,0,0,0,0,0,0,0,1,0.538961996,0.565312824,0.588528482,0.391375692,0,42000,SC,0,Good
83997.75,10425.78,272,172,244,0,0,0,0,1,1,0,0,0.55233473,0.444730077,0.581502255,0.57722274,0,52000,FL,1,Bad
109863.97,15121.9,272,117,271,0,0,0,0,0,3,0,0,0.279057479,0.424696453,0.452697326,0.258295743,0,93000,AL,0,Good
71315.3,10338.1,287,145,259,0,0,0,0,0,1,0,0,0.574226861,0.676001901,0.670272432,0.471259038,0,57000,NC,0,Good
69429.99,5943.41,311,138,294,0,0,0,0,0,0,0,0,0.443272687,0.457396119,0.402279848,0.355272911,0,85000,NC,0,Good
87835.62,11912.34,402,187,323,0,0,0,0,1,6,0,0,0.350270307,0.5572805,0.288734468,0.383513719,0,51000,AL,0,Good
115145.2,14766.09,206,117,177,0,0,0,0,4,7,0,0,0.648247197,0.531219066,0.573763212,0.639869028,0,94000,NC,0,Good
113359.42,14041.66,370,182,318,0,0,0,0,0,1,0,0,0.359297048,0.399750367,0.473276163,,0,75000,AL,0,Good
92870.84,13855.7,184,109,178,0,0,0,0,4,7,0,0,0.553415279,0.550557099,0.544187869,0.474032428,0,88000,SC,0,Good
105819.18,13364.02,359,163,341,0,0,0,0,7,12,0,0,0.426339205,0.4389392,0.400518381,0.468230217,0,67000,NC,0,Good
70461.89,11227.58,303,138,277,0,0,0,0,1,3,0,0,0.51055076,0.502954407,0.616221001,0.576623163,1,66000,SC,0,Good
91684.38,11930.54,317,141,299,0,0,0,0,1,0,0,0,0.533460566,0.522394014,0.596595254,0.408056386,0,83000,MS,0,Good
111028.16,15032.58,225,131,213,0,0,0,0,3,6,0,0,0.636170234,0.583617794,0.704676599,0.595488829,0,72000,GA,0,Good
125754.49,16464.03,202,102,182,0,0,0,0,0,2,0,1,0.65120308,0.592260369,0.613555931,0.544457344,0,64000,LA,0,Good
26043.39,7744.13,333,145,309,0,0,0,0,3,6,0,0,0.405693014,0.441640365,0.42501964,0.33737885,0,101000,AL,0,Good
83789.03,13882.31,268,95,252,0,0,0,0,1,2,0,0,0.478875394,0.481552999,0.50045661,,0,77000,LA,0,Good
56047.99,9366.68,305,133,299,0,0,0,0,4,7,0,1,0.539675829,0.606196223,0.407460254,0.409794205,0,96000,FL,0,Good
113200.94,16450.79,282,158,215,0,0,0,0,1,1,1,0,0.380277551,0.405264188,0.521712423,0.404214498,0,83000,FL,0,Good
65937.02,10086.34,209,155,196,0,0,0,0,4,9,0,0,0.418632615,0.420755488,0.364884127,,0,82000,SC,0,Good
127655,14068.57,312,183,245,0,0,0,0,7,11,0,0,0.631657026,0.541579254,0.784032667,0.604341905,0,60000,MS,0,Good
121946.96,17363.48,225,122,177,1,0,0,0,9,11,0,0,0.625367249,0.613057427,0.420766968,0.651239205,0,66000,AL,1,Bad
90349.47,13832.72,306,160,293,0,0,0,0,0,3,0,0,0.508511479,0.52251738,0.490972529,0.391292173,0,76000,LA,0,Good
58057.7,10134.36,344,171,323,0,0,0,0,2,2,0,0,0.522924479,0.440047633,0.490630892,0.494938802,0,76000,AL,0,Good
90600.82,15062.23,366,183,329,1,1,0,0,0,3,1,1,0.335693502,0.451136903,0.439092466,0.397701865,0,63000,MS,0,Good
130146.38,14928.51,323,136,304,0,0,0,0,0,0,0,1,0.490323149,0.609643469,0.451949246,0.458616789,1,70000,FL,0,Good
101957.85,13706.15,306,161,266,0,0,0,0,0,1,0,1,0.735777028,0.750426436,0.772312778,0.656839612,0,85000,FL,0,Good
83892.46,7933,215,139,209,0,0,0,0,4,8,0,0,0.625410782,0.661056274,0.53183906,,0,67000,LA,1,Bad
94287.67,11055.08,332,147,319,0,0,0,0,5,10,0,0,0.728277767,0.674826473,0.684226554,0.547111001,0,77000,MS,0,Good
122378.08,14510.31,331,162,303,0,0,0,0,4,8,0,0,0.508000854,0.438769754,0.514150097,0.551580758,0,94000,FL,0,Good
85305.58,14643.52,140,98,140,0,0,0,0,2,5,0,1,0.562947479,0.497225517,0.587153964,0.525353616,0,63000,MS,0,Good
50376.06,9908.21,198,64,162,0,0,0,0,2,5,0,0,0.576238067,0.696120117,0.577624732,0.615240482,0,65000,MS,0,Good
94809.82,17602.97,296,167,276,0,0,0,0,1,2,0,0,0.468661992,0.559982039,0.566373068,0.391027555,0,64000,GA,0,Good
68384.2,10882.76,231,107,215,0,0,0,0,1,3,0,1,0.589040471,0.385134066,0.707746742,0.538791034,0,55000,SC,0,Good
120348.29,99999,247,129,191,0,0,0,0,3,4,0,0,0.34236948,0.445530437,0.337234732,0.310221384,1,72000,AL,0,Good
69177.74,12623.2,179,75,157,0,0,0,0,4,7,0,0,0.415210185,0.371623632,0.338820818,0.46192265,1,75000,GA,0,Good
94170.94,15140.29,306,169,249,0,0,0,0,0,2,0,1,0.492445811,0.502358467,0.346703889,0.545057672,0,86000,LA,0,Good
82281.5,12233.5,398,158,361,0,0,0,0,0,3,0,0,0.588144221,0.575390215,0.574605253,0.505954573,0,70000,MS,0,Good
127912.44,16123.93,385,176,366,0,0,0,0,6,8,0,0,0.710601107,0.553044192,0.675060221,0.750097113,0,43000,MS,0,Good
108454.1,19573.31,239,143,226,0,0,0,0,2,4,0,0,0.347739259,0.343627551,0.260827866,0.321045385,0,83000,GA,0,Good
130157.55,16457.44,319,165,277,0,0,0,0,3,5,0,0,0.489065467,0.307649664,0.626782187,0.448291268,0,72000,SC,0,Good
76893.76,13588.35,203,120,202,0,0,0,0,0,2,0,0,0.505649242,0.529383521,0.420787243,0.514960745,0,70000,GA,0,Good
103010.7,13011.16,301,146,292,0,0,0,0,0,3,1,0,0.540766637,0.507275345,0.583380108,,0,,AL,0,Good
62044.77,5670.27,358,180,328,0,0,0,0,0,0,1,0,0.598434235,0.634389154,0.606676704,,0,70000,GA,0,Good
145998.05,17217.46,298,161,298,0,0,0,0,0,0,0,1,0.307000345,0.302944979,0.376442498,0.334468469,0,67000,FL,0,Good
75764,14137.58,288,172,258,0,0,0,0,0,0,0,0,0.4330802,0.414864475,0.40248107,,1,,FL,0,Good
69486.35,7032.51,307,168,251,0,0,0,0,0,0,0,0,0.485937479,0.442075515,0.470193109,0.550807221,1,89000,NC,0,Good
95658.66,15494.32,289,141,260,0,0,0,0,2,4,1,0,0.647585642,0.733432105,0.741899458,0.563375573,1,83000,MS,0,Good
76904.13,9129.4,321,152,281,0,0,0,0,0,0,0,0,0.286201932,0.230357734,0.164514615,0.355036791,1,65000,SC,0,Good
112391.29,14225.02,197,124,172,0,0,0,0,5,6,0,0,0.620727956,0.605174996,0.530823435,0.53778774,0,90000,FL,0,Good
43492.94,9308.57,303,154,284,1,0,0,0,0,1,0,0,0.341907241,0.41854684,0.56809557,0.457304642,0,81000,AL,0,Good
66863.78,8316.54,267,120,240,0,0,0,0,0,1,0,0,0.552374693,0.567710768,0.454257076,0.460056319,0,49000,MS,0,Good
112266.06,17230.6,375,157,358,0,0,0,0,1,2,0,0,0.371265677,0.420817345,0.364284786,0.284261764,1,96000,NC,0,Good
40060.35,9455.49,192,98,145,0,0,0,0,3,6,1,1,0.610675258,0.658756278,0.60080411,0.538512566,0,88000,LA,0,Good
75101.61,8075.72,338,178,336,0,0,0,0,1,3,0,0,0.495963599,0.494060032,0.519814013,0.492180188,0,78000,MS,0,Good
70613.34,11062.61,428,225,364,1,0,0,0,2,4,0,0,0.356780516,0.337356456,0.387901825,0.282882564,1,51000,NC,0,Good
106282.88,13681.28,254,152,253,0,0,0,0,0,0,1,1,0.568703531,0.562024556,0.534938418,0.581818768,1,77000,GA,0,Good
96654.58,14701.72,265,100,225,0,0,0,0,2,2,0,0,0.387447516,0.424091323,0.427196392,0.340582193,0,66000,GA,0,Good
103271.37,13277.78,177,113,158,0,0,0,0,4,6,0,0,0.499491536,0.434697657,0.464951618,0.304710609,0,91000,MS,0,Good
80695.07,8538.74,295,167,282,0,0,0,0,0,0,1,0,0.584330062,0.460636849,0.492506652,0.507817372,0,77000,AL,0,Good
110976.87,12206.03,245,107,214,0,0,0,0,0,0,0,0,0.613830379,0.511199056,0.603124792,0.615535478,0,59000,GA,0,Good
85028.04,13798.17,406,196,379,0,0,0,0,0,0,0,0,0.564142851,0.599761679,0.492493661,0.491863733,0,84000,SC,0,Good
112588.87,18224.67,199,97,186,0,0,0,0,0,0,0,0,0.567931151,0.454073388,0.53442509,0.595436335,0,80000,LA,0,Good
135070.39,14871.95,348,149,321,0,0,0,0,1,0,0,0,0.581487313,0.564697384,0.664093627,0.62706334,0,23000,MS,0,Good
85646.43,14604.66,278,133,232,0,0,0,0,5,7,1,0,0.437785246,0.459723518,0.351015107,0.450926277,0,46000,SC,0,Good
131112.42,13921.34,252,136,218,1,1,0,0,0,0,1,0,0.632207855,0.635137262,0.700135445,0.653506655,1,55000,SC,0,Good
81930.23,9678.99,417,221,391,0,0,0,0,0,2,0,1,0.360396891,0.451832185,0.520804853,0.369170928,0,85000,MS,0,Good
74854.51,12497.88,275,140,267,0,0,0,0,1,0,0,0,0.51096701,0.459650081,0.495534909,0.535386165,0,102000,LA,0,Good
130804.05,15286.87,220,144,209,0,0,0,0,0,2,0,0,0.422833038,0.465177447,0.431573409,0.45651355,0,78000,AL,0,Good
89103.41,8090.95,240,163,210,2,1,1,3506.37,2,2,0,1,0.602696651,0.702274706,0.614404387,0.652053005,0,79000,MS,1,Bad
110884.97,13427.01,423,233,333,0,0,0,0,3,6,0,0,0.476435417,0.529013611,0.41461191,0.500114343,0,74000,FL,0,Good
75885.35,11391.07,215,68,201,0,0,0,0,8,18,1,0,0.523972412,0.622524146,0.508586321,0.434888019,0,65000,NC,0,Good
48024.17,9834.94,268,152,246,0,0,0,0,3,8,0,0,0.450600768,0.433001311,0.39807955,0.320593477,1,71000,FL,0,Good
79699.98,9460.06,264,139,230,0,0,0,0,4,7,0,0,0.551860077,0.636510321,0.622047493,0.562605986,0,,LA,0,Good
67468.62,11262.73,407,166,388,0,0,0,0,0,0,1,0,0.622984151,0.560617397,0.589083639,0.560297905,0,92000,LA,0,Good
137162.12,19287.98,199,88,181,0,0,0,0,4,7,0,0,0.438141736,0.476465115,0.578764518,0.358082568,1,104000,GA,0,Good
106934.06,15527.11,222,116,201,0,0,0,0,0,1,0,0,0.599423679,0.453524964,0.635326906,0.582455141,1,101000,NC,1,Bad
95684.55,12532.82,265,136,221,0,0,0,0,1,3,0,0,0.624186827,0.621406844,0.600441155,0.578421307,0,,SC,0,Good
131842.83,18494.48,237,132,199,0,0,0,0,1,2,0,1,0.418717935,0.501542499,0.353091672,0.501165164,0,86000,MS,0,Good
66762.02,6358.18,285,142,265,0,0,0,0,1,4,0,0,0.356120891,0.427147363,0.424557636,0.50312568,0,88000,LA,0,Good
87558.37,9113.01,248,123,241,0,0,0,0,1,0,0,0,0.563543425,0.445568722,0.578352485,0.544930088,0,76000,MS,0,Good
70897.6,12859.04,237,129,231,0,0,0,0,0,0,0,0,0.515955068,0.591154445,0.624669373,0.430833033,1,88000,FL,0,Good
87995.47,12950.64,311,137,268,0,0,0,0,0,1,0,0,0.452849593,0.525274211,0.51021544,0.324012445,0,80000,NC,0,Good
88785.85,13222.43,292,131,260,0,0,0,0,4,4,0,0,0.495046305,0.528694723,0.561392698,0.450687462,1,83000,GA,0,Good
102441.41,16881.12,255,146,253,0,0,0,0,0,1,0,0,0.358887846,0.457082075,0.385276261,,1,70000,AL,0,Good
116933.63,8596.17,219,130,206,1,0,0,0,4,8,0,0,0.658642328,0.85570341,0.75919968,0.629473419,0,,MS,1,Bad
113666.32,14446.3,320,137,271,0,0,0,0,0,2,1,0,0.646779637,0.693953852,0.624670248,0.608174344,0,69000,AL,0,Good
76836.42,10504.05,301,179,295,2,1,1,4008.85,4,10,0,0,0.49451527,0.390313986,0.509788303,0.46372643,0,,GA,1,Bad
100215.16,9755.2,186,96,135,0,0,0,0,1,1,0,0,0.437824823,0.523384637,0.36491111,0.385967089,0,97000,GA,0,Good
87363.13,13706.93,235,154,206,0,0,0,0,0,1,0,1,0.29207447,0.320850691,0.292169332,0.378151497,1,80000,MS,0,Good
110740.35,13543.91,239,122,230,0,0,0,0,1,4,0,0,0.333314419,0.407919402,0.393016184,,0,,AL,0,Good
61409.71,11028.8,282,166,267,0,0,0,0,0,1,0,0,0.543465786,0.62748693,0.521830654,0.558161986,0,85000,SC,0,Good
102439.26,15324.61,341,190,300,3,1,1,17904.68,0,2,0,0,0.463746852,0.467846761,0.480584218,0.485461375,0,48000,FL,0,Good
69755.36,11189.68,271,156,217,0,0,0,0,4,9,0,0,0.299127131,0.380564449,0.40225609,0.268614763,0,64000,LA,0,Good
83696.98,12276.68,196,92,166,0,0,0,0,0,1,1,0,0.538480458,0.545027566,0.550900134,0.640158428,0,,LA,1,Bad
60873.27,8269.9,379,184,351,0,0,0,0,2,5,0,0,0.543817599,0.384482456,0.550149838,0.613845669,0,,SC,0,Good
94507.9,11351.7,360,195,334,2,1,1,13253.86,0,0,0,0,0.458939156,0.533880802,0.507612043,0.421521286,1,,FL,0,Good
82414.63,15437.9,231,124,230,0,0,0,0,0,1,0,0,0.444352605,0.626006271,0.442159228,0.477244472,1,85000,AL,0,Good
84789.84,12709.84,329,181,308,0,0,0,0,1,0,0,1,0.514174633,0.480881102,0.442066232,0.556304278,1,75000,SC,0,Good
105320.95,14114.1,357,178,318,0,0,0,0,3,2,0,0,0.346942816,0.362027506,0.345819999,0.39209427,0,89000,LA,0,Good
116867.45,15269.78,348,152,335,0,0,0,0,0,1,1,0,0.475470978,0.46686726,0.293183275,0.445479752,0,,AL,0,Good
130135.58,14286.33,339,161,304,0,0,0,0,0,1,0,0,0.474046062,0.315688165,0.442282954,0.431461585,0,112000,NC,0,Good
119853.34,15635.46,222,141,163,0,0,0,0,1,4,1,0,0.490210594,0.502965103,0.495758909,0.394684135,0,61000,SC,0,Good
119284.06,17250.7,236,100,226,0,0,0,0,2,5,0,0,0.380908886,0.434669118,0.611405223,0.320383329,0,64000,NC,0,Good
98970.08,14984.52,236,109,215,0,0,0,0,4,4,0,0,0.270521322,0.221156827,0.377813532,0.185581384,1,63000,LA,0,Good
84495.33,12441.79,364,159,298,1,0,0,0,0,0,0,0,0.516519015,0.546656115,0.5588218,0.458926274,0,107000,SC,0,Good
121351.2,13099.81,305,154,274,0,0,0,0,3,4,0,0,0.525291407,0.380948398,0.556651352,0.525123944,0,87000,NC,0,Good
74006.46,10654.64,265,161,251,1,0,0,0,3,0,0,0,0.377835903,0.378052416,0.40938496,0.441170277,1,83000,LA,0,Good
87428.08,13055.46,198,124,179,0,0,0,0,1,2,1,1,0.43358278,0.504052346,0.497806981,0.482752898,0,90000,LA,0,Good
86909.53,13299.81,260,140,258,0,0,0,0,4,6,0,0,0.644545967,0.731518229,0.662987073,0.641209868,1,71000,AL,0,Good
92214.51,13006.7,100,76,96,0,0,0,0,4,10,0,0,0.494506773,0.619178776,0.607913696,0.558221943,1,68000,AL,0,Good
71295.75,11938.63,265,113,263,0,0,0,0,1,0,0,0,0.380040069,0.441609878,0.326313524,0.436986667,0,90000,LA,0,Good
81455.91,14175.96,333,189,319,0,0,0,0,2,4,0,0,0.307219594,0.371568769,0.356543979,0.336900118,0,98000,LA,0,Good
113981.19,10514.81,379,166,350,0,0,0,0,4,8,0,0,0.30129004,0.334054693,0.416929193,0.320495914,1,,LA,0,Good
111570.85,15646,354,189,331,2,1,1,14444.18,7,11,0,0,0.454724325,0.581430554,0.402863095,0.378003394,0,92000,AL,1,Bad
113377.28,17361.5,287,166,277,0,0,0,0,5,5,0,1,0.553459552,0.52485013,0.52372239,0.584959081,0,75000,LA,0,Good
98342.84,10019.89,270,160,268,0,0,0,0,3,6,0,0,0.440759847,0.469335517,0.441611496,0.511539644,0,70000,SC,0,Good
82864.14,12841.32,339,146,323,0,0,0,0,3,4,0,1,0.446761433,0.518001908,0.596851696,0.388370233,0,44000,AL,0,Good
102208.74,11833.09,216,145,215,0,0,0,0,0,0,0,0,0.514518879,0.463507699,0.490612257,0.480021081,0,62000,GA,0,Good
101872.33,16281.47,249,125,249,0,0,0,0,0,1,0,0,0.456625532,0.556914835,0.42463241,0.351423541,1,,SC,0,Good
