tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,goodbad,class_pred_fair,class_pred_orig,States
101943.65,14383.77,160,79,141,0,0,0,0,3,5,0,0,0.426466786,0.529706153,0.531564827,0.372706533,1,80000,0,Good,0,0,MS
119531.87,13315.83,327,194,299,0,0,0,0,6,10,0,1,0.57848387,0.49569995,0.566475717,0.638951557,0,76000,0,Good,0,0,NC
72064.66,10763.67,239,118,212,0,0,0,0,2,0,0,0,0.40020397,0.463903101,0.422441363,0.55296136,0,83000,0,Good,0,0,AL
140989.18,15143.3,324,174,314,0,0,0,0,3,4,1,0,0.453807227,0.494062661,0.389183621,0.411072301,1,41000,0,Good,0,0,SC
152707.71,99999,275,127,250,0,0,0,0,0,1,0,1,0.455524288,0.431968522,0.521853217,0.468449158,0,74000,1,Bad,1,1,SC
46214.43,8235.62,272,161,242,0,0,0,0,2,4,0,0,0.424979845,0.428118819,0.549263258,0.490074487,0,75000,0,Good,1,1,MS
81638.38,11724.55,291,177,275,0,0,0,0,0,0,0,0,0.727780447,0.693709094,0.713915977,0.66590582,0,67000,0,Good,0,0,SC
79101.91,12510.54,360,139,308,0,0,0,0,1,3,0,0,0.415687802,0.456136897,0.448840361,0.490074487,0,71000,0,Good,0,0,NC
113535.45,15557.55,446,231,370,0,0,0,0,1,4,0,0,0.440308543,0.352163729,0.40048042,0.396328286,1,70000,0,Good,0,0,AL
106242.65,12746.45,225,150,174,0,0,0,0,1,0,1,1,0.527928252,0.578321669,0.435869034,0.484140643,0,58000,0,Good,0,0,FL
134121.79,99999,243,130,170,0,0,0,0,1,1,0,0,0.46413528,0.37145694,0.40577922,0.439934308,0,64000,1,Bad,1,1,SC
75846.1,16693.96,245,113,222,0,0,0,0,1,1,0,0,0.522637427,0.611998986,0.537130927,0.527876198,0,70000,0,Good,1,1,NC
60121.41,13734.44,252,121,251,0,0,0,0,4,9,0,0,0.436454054,0.575531514,0.50987191,0.500797128,1,59000,0,Good,0,0,FL
52315.58,9338.09,233,116,229,0,0,0,0,4,7,1,0,0.486807995,0.628835615,0.498770382,0.490074487,0,89000,0,Good,1,1,AL
107172,13027.75,394,195,352,0,0,0,0,0,3,1,0,0.575534948,0.588565526,0.545493412,0.356284478,1,90000,0,Good,0,0,MS
95729.9,14462.97,377,219,326,0,0,0,0,0,3,0,0,0.503713452,0.437453142,0.48254232,0.505709472,0,96000,0,Good,0,0,SC
84153.11,9670.45,323,191,315,0,0,0,0,1,1,1,0,0.609462916,0.659392425,0.528715827,0.632934674,0,78000,0,Good,1,0,NC
118719.27,17520.17,283,134,278,0,0,0,0,5,11,1,0,0.313693991,0.474045246,0.286382009,0.391473275,0,84000,0,Good,0,0,SC
99299.81,13417.21,369,188,362,0,0,0,0,0,0,0,0,0.559377737,0.625711199,0.532239695,0.536771188,0,92000,0,Good,0,0,LA
71679.84,13166.99,247,114,190,0,0,0,0,1,0,1,0,0.772538295,0.632697743,0.840641777,0.789638457,0,110000,0,Good,1,1,NC
87146.91,16335.14,341,171,313,0,0,0,0,1,3,0,0,0.512665759,0.42710437,0.464743654,0.414730266,0,68000,0,Good,1,0,FL
80352.72,12076.29,269,167,234,1,0,0,0,2,1,0,0,0.508060742,0.476960535,0.467284477,0.477994163,1,61000,0,Good,1,1,FL
101604,15177.97,391,184,339,0,0,0,0,3,2,0,0,0.421889695,0.594627597,0.512169118,0.47519549,0,115000,0,Good,0,0,FL
87714.66,12562.32,319,186,310,0,0,0,0,5,9,1,0,0.345530854,0.500380983,0.386813057,0.308095719,1,76000,0,Good,0,0,GA
112433.18,17168.26,273,135,222,0,0,0,0,1,3,0,1,0.619427126,0.728591016,0.688126465,0.68742499,0,75000,0,Good,1,1,AL
102681.41,11674.59,270,142,242,0,0,0,0,1,6,0,0,0.675740953,0.654384896,0.77322493,0.610482622,1,64000,0,Good,1,1,AL
71333.67,14451.46,263,137,220,3,2,1,18383.06,0,5,0,0,0.250065444,0.286210309,0.320468911,0.202459696,0,71000,1,Bad,1,1,AL
116970.78,15983.81,210,122,181,0,0,0,0,0,1,0,0,0.637923488,0.656629503,0.662701246,0.589129451,0,74000,0,Good,1,1,AL
109718.78,13964.59,160,78,133,0,0,0,0,5,9,0,0,0.611457961,0.466530343,0.705244218,0.580058586,0,73000,0,Good,1,1,FL
50737.45,9454.48,306,165,298,0,0,0,0,3,2,0,0,0.386608862,0.483896056,0.332901833,0.381776874,0,72000,0,Good,0,0,LA
132301.02,11802.97,304,154,279,0,0,0,0,6,7,1,0,0.624442374,0.722692611,0.673458686,0.627688436,1,96000,0,Good,1,0,AL
149609.6,18682.83,331,191,320,0,0,0,0,2,2,0,0,0.520460772,0.602989731,0.513206223,0.357640635,0,82000,0,Good,1,1,LA
105124.7,12347.48,314,161,310,0,0,0,0,0,0,0,1,0.420023406,0.616852829,0.564463087,0.340498538,1,56000,0,Good,0,0,MS
53393.05,7537.05,304,138,295,0,0,0,0,3,5,0,1,0.563563131,0.492986773,0.675278339,0.593087281,0,102000,0,Good,1,1,MS
110618.61,14821.52,275,143,257,0,0,0,0,2,7,1,1,0.598692631,0.606275268,0.669515713,0.640663648,1,67000,0,Good,0,0,MS
114921.52,14194.9,221,117,188,0,0,0,0,4,7,0,0,0.623316737,0.635218304,0.793933335,0.544400476,0,89000,0,Good,0,0,LA
87490.49,13421.04,333,121,237,1,0,0,0,3,3,0,1,0.644580982,0.709417988,0.659520411,0.521486146,0,75000,0,Good,1,1,NC
134849.11,13969.48,254,121,243,0,0,0,0,2,2,0,0,0.532589274,0.513115451,0.530334549,0.463907074,0,91000,0,Good,0,0,GA
94575.43,10127.39,267,153,226,0,0,0,0,0,3,0,0,0.470513778,0.491227505,0.459887839,0.405016657,0,30000,0,Good,0,0,LA
62163.28,8920.4,388,183,315,0,0,0,0,2,5,0,0,0.372918544,0.396049678,0.365217295,0.490074487,0,80000,0,Good,0,0,GA
65837.49,11098.57,279,80,253,0,0,0,0,2,2,0,0,0.699066206,0.613170192,0.547254768,0.67653164,0,86000,0,Good,1,1,LA
108693.49,12862.39,392,206,382,0,0,0,0,6,8,0,0,0.434187641,0.429639149,0.503642184,0.342159131,0,81000,0,Good,0,0,SC
89548.46,12572.03,246,81,237,1,0,0,0,1,0,0,1,0.445618561,0.534794854,0.505954426,0.437409163,1,75000,0,Good,1,0,LA
74641.65,14815.12,335,157,302,0,0,0,0,3,4,0,0,0.714280854,0.815499379,0.674429591,0.719734872,0,75000,1,Bad,1,1,LA
98415.02,13298.87,333,167,272,0,0,0,0,3,4,0,0,0.352128613,0.402584086,0.356895159,0.305105591,0,86000,0,Good,0,0,NC
136631.62,18447.08,313,120,293,0,0,0,0,2,1,1,0,0.547158166,0.501050567,0.659272824,0.546233004,1,86000,0,Good,1,1,SC
59057.16,11468.31,298,143,290,0,0,0,0,0,0,1,0,0.580975477,0.61582308,0.556737959,0.549563038,0,68000,0,Good,0,0,SC
125237.28,18052.96,335,198,292,0,0,0,0,0,0,0,0,0.67619465,0.634107033,0.722133223,0.726543874,0,56000,0,Good,1,1,LA
95451.45,13855.58,261,120,184,0,0,0,0,3,6,0,0,0.275620158,0.506624967,0.336086965,0.323218642,0,88000,0,Good,0,0,AL
73897.79,8070.4,424,228,358,0,0,0,0,1,2,0,0,0.323872948,0.385975596,0.353981707,0.299608399,0,72000,0,Good,0,0,AL
104530.06,14822.76,325,166,268,0,0,0,0,5,9,0,0,0.622897403,0.64541927,0.546874139,0.602628459,0,62000,0,Good,1,1,GA
66677.37,10728.61,301,129,238,0,0,0,0,1,0,0,0,0.387170791,0.420089371,0.309315578,0.417492411,0,65000,0,Good,0,0,AL
89838.05,12501.12,313,178,310,0,0,0,0,0,0,0,0,0.567120193,0.357889887,0.562335957,0.60304853,0,63000,0,Good,0,0,FL
97541.67,10933.15,222,122,206,0,0,0,0,5,11,0,0,0.458394293,0.603352021,0.470062395,0.567214631,0,64000,0,Good,0,0,LA
94075.54,14134.91,326,157,305,0,0,0,0,0,3,0,0,0.505572157,0.580631925,0.568107784,0.436447991,1,64000,0,Good,0,0,LA
49685.35,14040.83,395,224,362,0,0,0,0,0,0,0,0,0.417821183,0.468321003,0.436172759,0.511364979,0,63000,0,Good,0,0,MS
85165.89,12691.88,210,83,197,0,0,0,0,0,2,0,0,0.681413907,0.573820277,0.597485612,0.668014017,0,57000,0,Good,1,1,MS
84172.44,11031.18,289,138,198,0,0,0,0,2,5,0,0,0.57905376,0.543624681,0.464657405,0.613760064,0,76000,0,Good,0,0,GA
88525.26,9746.09,263,153,252,0,0,0,0,0,0,0,0,0.880152276,0.622124313,0.849361198,0.880877214,0,82000,1,Bad,1,1,FL
88140.43,11657,285,152,274,0,0,0,0,1,2,0,0,0.563769201,0.523085241,0.4897392,0.539341907,1,65000,0,Good,0,0,FL
108062.92,17380.94,301,112,242,0,0,0,0,3,4,0,0,0.534259676,0.411972052,0.586408913,0.490074487,0,51000,0,Good,1,1,AL
122186.99,12325.58,315,127,260,0,0,0,0,3,7,0,0,0.594911299,0.394697127,0.630073803,0.656938666,1,86000,0,Good,0,0,SC
104428.98,16212.36,263,121,234,1,0,0,0,1,4,1,0,0.547167627,0.590606222,0.531414246,0.621005633,0,98000,0,Good,1,1,GA
85660.38,13681.94,291,140,268,0,0,0,0,2,4,0,1,0.500951199,0.426421196,0.536057225,0.505446174,0,49000,0,Good,0,0,NC
120830.02,17293.75,311,151,261,1,0,0,0,0,0,0,0,0.541961479,0.558465548,0.613237839,0.46573582,0,55000,0,Good,1,1,LA
105034.86,17332.89,240,132,198,0,0,0,0,1,3,0,0,0.407903761,0.411111845,0.363343288,0.404268887,1,76000,0,Good,0,0,MS
102693.07,14037.52,387,204,366,0,0,0,0,3,6,0,1,0.36700714,0.429250045,0.458553271,0.490074487,0,115000,0,Good,0,0,FL
107536.86,13586.79,205,91,185,0,0,0,0,5,10,0,0,0.456315955,0.635596528,0.529035633,0.554414164,0,81000,0,Good,0,0,SC
88010.67,11660.65,261,113,245,0,0,0,0,0,0,0,0,0.346933043,0.220435932,0.454924412,0.371589279,0,89000,0,Good,0,0,LA
105048.59,14218.09,190,78,122,0,0,0,0,3,4,0,0,0.481946063,0.487290205,0.478736032,0.493349848,0,57000,0,Good,0,0,MS
64650.43,11285.2,338,183,291,0,0,0,0,0,1,0,0,0.422341261,0.52960313,0.496683687,0.480633388,1,91000,0,Good,0,0,SC
78382.23,13895.71,341,153,321,0,0,0,0,0,0,0,0,0.593886118,0.492804816,0.514081357,0.567628849,0,51000,0,Good,0,0,AL
93909.43,16737.05,194,91,156,0,0,0,0,5,6,0,0,0.303059928,0.357625382,0.464584984,0.186260902,1,59000,0,Good,0,0,AL
98352.26,14029.42,237,112,179,0,0,0,0,0,1,0,0,0.474296305,0.488124695,0.503925556,0.467542177,1,68000,0,Good,0,0,NC
111029.73,9678.72,290,160,272,0,0,0,0,0,3,1,0,0.589668287,0.49718839,0.656487341,0.490074487,1,70000,0,Good,1,0,AL
82206.75,14202.98,397,186,356,0,0,0,0,2,4,1,0,0.469319481,0.549049643,0.475721981,0.506533047,0,58000,0,Good,0,0,FL
107442.28,15830.11,187,146,186,0,0,0,0,0,1,0,0,0.452012407,0.342400824,0.318374886,0.25670676,0,45000,0,Good,0,0,GA
59054.66,10567.59,294,151,286,0,0,0,0,2,1,1,0,0.582646661,0.585893881,0.595483217,0.616388294,1,104000,0,Good,0,0,SC
65441.15,12242.63,305,183,275,0,0,0,0,0,2,0,0,0.457616377,0.597924294,0.507152519,0.53986214,0,49000,0,Good,0,0,AL
101396.12,12890.21,313,178,308,0,0,0,0,1,0,0,0,0.553515663,0.462533117,0.561932444,0.569096435,0,79000,0,Good,0,0,NC
79710.67,12023.68,94,59,89,0,0,0,0,5,12,0,0,0.535250947,0.401450086,0.475697337,0.490074487,0,89000,0,Good,0,0,LA
84865.66,13921.13,293,124,247,0,0,0,0,0,0,0,0,0.59905697,0.546979643,0.537897132,0.659758312,1,47000,0,Good,0,0,AL
127407.13,15533.77,377,182,352,0,0,0,0,4,6,0,0,0.372134651,0.327355457,0.295542419,0.379372732,1,81000,0,Good,0,0,FL
80807.32,12082.04,290,130,257,0,0,0,0,0,0,0,0,0.363257558,0.394497968,0.409124451,0.283021393,0,75000,0,Good,0,0,LA
116355.02,15361.49,293,196,271,0,0,0,0,3,2,0,0,0.387134327,0.557199948,0.433602518,0.405145091,1,67000,0,Good,0,0,MS
76919.05,10381.97,367,157,343,0,0,0,0,4,8,1,0,0.553188176,0.620138374,0.53629977,0.490074487,0,74000,0,Good,0,0,SC
112220.36,14691.16,353,136,324,0,0,0,0,0,0,0,0,0.639481705,0.720215313,0.61789664,0.490074487,0,76000,0,Good,0,0,AL
109927.73,14942.63,281,141,272,0,0,0,0,1,1,0,0,0.362604898,0.373420678,0.404508952,0.431978919,0,92000,0,Good,0,0,MS
118225.38,12432.02,409,186,356,0,0,0,0,4,9,0,0,0.559133895,0.567706868,0.531072023,0.473827709,0,75000,0,Good,0,0,NC
128616.93,11561.4,425,195,370,0,0,0,0,4,8,0,0,0.532166487,0.424363975,0.479599474,0.706890859,0,79000,0,Good,0,0,AL
108618.04,14517.25,296,164,228,0,0,0,0,0,0,0,0,0.547254042,0.508118745,0.642230173,0.570048819,0,65000,0,Good,0,0,FL
28920.82,7647.05,335,140,308,0,0,0,0,0,0,0,0,0.358607637,0.348287059,0.368709765,0.282170832,1,64000,0,Good,1,0,MS
81395.55,9017.01,312,184,275,0,0,0,0,0,2,0,0,0.361751335,0.457162557,0.364950123,0.442592481,1,77000,0,Good,0,0,AL
56906.05,10416.33,226,158,215,0,0,0,0,1,1,0,0,0.45297999,0.495907102,0.432315615,0.420287579,0,93000,0,Good,0,0,FL
88577.99,15857.58,430,181,427,0,0,0,0,0,1,0,0,0.550210416,0.446692236,0.620539015,0.496076355,0,83000,0,Good,0,0,FL
65127.56,13420.43,273,158,259,0,0,0,0,0,2,0,0,0.533579214,0.497686443,0.642581761,0.506794479,0,82000,0,Good,0,0,AL
56971.68,6835.76,304,172,297,0,0,0,0,0,3,0,0,0.466933749,0.625453123,0.526165741,0.490141167,0,85000,1,Bad,1,1,GA
73764.9,12807.99,203,124,201,0,0,0,0,3,4,0,0,0.780263289,0.727027408,0.634785484,0.730598251,1,91000,0,Good,1,1,NC
136680.68,15917.65,297,168,280,0,0,0,0,2,2,0,0,0.57704922,0.482096286,0.48971106,0.490074487,1,91000,0,Good,1,0,GA
107816.57,14971.85,278,129,254,2,0,1,11113.14,0,0,1,0,0.402671244,0.378129398,0.452384255,0.386627115,0,99000,0,Good,1,1,MS
60704.96,12918.02,290,147,248,0,0,0,0,5,9,0,0,0.465536469,0.387598476,0.513573896,0.444785909,0,92000,0,Good,0,0,MS
92479.29,9692.78,246,130,202,0,0,0,0,0,1,0,0,0.462269483,0.375904442,0.502444268,0.490074487,1,93000,0,Good,0,0,MS
118402.44,12183.46,293,154,275,1,0,0,0,0,1,0,0,0.470592167,0.505112785,0.535065869,0.482837101,0,79000,0,Good,1,0,NC
111650.82,14045.44,249,96,207,0,0,0,0,0,2,0,0,0.444747553,0.497549476,0.574338515,0.413218895,1,57000,0,Good,0,0,FL
111930.38,12733.69,278,156,237,0,0,0,0,2,5,1,0,0.597897565,0.624558566,0.532843762,0.594827584,0,94000,0,Good,0,0,SC
86275.72,11138.57,461,181,452,0,0,0,0,0,4,0,0,0.350699599,0.345873024,0.450779795,0.342878056,0,91000,0,Good,0,0,NC
110634.03,12650.37,286,118,273,0,0,0,0,1,3,0,1,0.500276787,0.420620816,0.496746594,0.377677916,0,39000,1,Bad,0,0,GA
79510.54,14127.07,302,175,294,0,0,0,0,0,1,1,0,0.322387771,0.391465872,0.332093838,0.339284954,0,120000,0,Good,0,0,AL
157382.53,17938.87,290,145,280,0,0,0,0,1,3,0,0,0.386253332,0.393694764,0.276466658,0.53708678,0,89000,0,Good,0,0,LA
95098.19,12410.97,262,136,230,0,0,0,0,3,4,0,0,0.431811212,0.395620065,0.462670505,0.564573655,0,84000,0,Good,0,0,GA
94851.35,11977.62,337,184,308,2,1,1,5314.01,3,9,1,1,0.721723437,0.567774926,0.719150299,0.714341566,0,89000,1,Bad,1,1,AL
71167.41,10437.93,300,145,284,0,0,0,0,0,0,0,0,0.560093392,0.419814294,0.520702922,0.70489009,0,75000,0,Good,0,0,LA
92751.43,15078.35,219,93,214,0,0,0,0,6,8,0,0,0.6287508,0.568760401,0.403457647,0.490074487,0,72000,0,Good,1,1,FL
74361.46,13089.73,223,144,188,0,0,0,0,3,8,0,0,0.568208461,0.645719185,0.608694198,0.441102481,0,75000,0,Good,0,0,SC
102717.01,11949.34,413,188,394,0,0,0,0,1,3,1,1,0.368049776,0.412683464,0.362939013,0.370385117,0,66000,0,Good,0,0,GA
73650.44,9600.81,236,160,213,0,0,0,0,0,0,0,0,0.594145717,0.597655791,0.598813212,0.598628277,0,78000,0,Good,1,1,MS
105202.74,15018.09,260,155,224,0,0,0,0,2,3,0,0,0.373804355,0.488887806,0.419572169,0.289672388,0,75000,0,Good,0,0,LA
86752.73,11057.79,272,126,253,0,0,0,0,1,3,0,1,0.591290667,0.513530866,0.60946278,0.510580251,1,92000,0,Good,0,0,MS
87219.05,14679.01,275,119,271,1,0,0,0,2,3,0,0,0.462678718,0.437489222,0.518464618,0.439801742,1,75000,0,Good,1,1,NC
105175.65,14174.93,278,118,273,1,0,0,0,0,0,0,0,0.589026979,0.565424468,0.542605201,0.567058206,0,55000,0,Good,1,0,LA
89607.75,9792.97,220,75,185,1,0,0,0,0,0,0,0,0.299925027,0.287194756,0.355795372,0.346197279,0,60000,0,Good,1,0,SC
91002.47,11562.77,225,104,194,0,0,0,0,3,3,0,0,0.578335248,0.559207252,0.54596356,0.490074487,0,69000,0,Good,0,0,MS
68333.88,12007.46,302,130,267,0,0,0,0,5,9,0,0,0.676943798,0.524061234,0.557763776,0.605700407,0,53000,0,Good,1,1,NC
123955.58,19050.6,160,105,154,0,0,0,0,6,9,1,0,0.657265889,0.705886546,0.624258907,0.598638401,0,63000,0,Good,1,1,GA
75880.17,11794.86,300,121,280,0,0,0,0,3,4,0,1,0.515916785,0.492033377,0.582420161,0.490074487,1,72000,0,Good,0,0,GA
80964.71,11664.75,263,126,260,0,0,0,0,2,4,0,0,0.676910754,0.578341974,0.621626645,0.486242427,0,55000,0,Good,1,1,GA
95241.21,12660.78,242,126,232,0,0,0,0,0,3,0,0,0.611208795,0.585918513,0.538028225,0.602184556,0,63000,0,Good,0,0,SC
115944.04,17271.84,308,152,308,0,0,0,0,2,2,0,0,0.581022672,0.673836266,0.510485158,0.521539125,0,60000,0,Good,1,1,GA
112849.8,13517.2,313,161,295,0,0,0,0,0,0,0,0,0.440823385,0.529981728,0.458795394,0.4734967,1,62000,0,Good,0,0,SC
134778.65,19281.38,339,154,332,1,0,0,0,4,6,0,0,0.61971333,0.549194744,0.61504011,0.681769494,0,77000,0,Good,1,1,FL
52784.64,9145.57,416,203,373,0,0,0,0,5,10,0,0,0.498595055,0.455880072,0.557071297,0.476199175,0,52000,0,Good,1,1,GA
96014.22,16298.93,311,135,301,0,0,0,0,2,4,0,0,0.641596862,0.706706553,0.51759289,0.681240409,0,76000,0,Good,1,1,FL
105479.65,14296.42,297,141,284,0,0,0,0,0,1,0,0,0.57012438,0.557781308,0.511294211,0.520926429,1,46000,0,Good,0,0,LA
111752.04,9958.07,235,132,224,0,0,0,0,0,1,0,0,0.64478302,0.486466996,0.583090199,0.674822482,0,75000,0,Good,1,1,NC
69319.42,9044.68,333,188,279,0,0,0,0,0,0,0,0,0.458862152,0.59212148,0.386788681,0.295429578,1,99000,0,Good,0,0,MS
122492.61,99999,233,131,213,0,0,0,0,4,7,0,0,0.439109991,0.590167221,0.46236047,0.484687009,0,68000,1,Bad,1,1,GA
56666.08,7346.53,305,132,264,1,0,0,0,2,7,1,0,0.441616551,0.50048507,0.432660761,0.293036679,0,63000,1,Bad,1,1,LA
83984.15,11972.42,310,146,286,0,0,0,0,0,2,0,0,0.508999407,0.623770981,0.451899347,0.454641635,1,77000,0,Good,0,0,FL
109932.93,12564.14,213,108,205,1,0,0,0,2,4,0,0,0.551721519,0.648770436,0.536232218,0.490074487,0,75000,0,Good,1,1,MS
114636.91,12958.64,367,230,288,0,0,0,0,0,0,0,0,0.631567779,0.575153774,0.709817523,0.670436402,0,79000,0,Good,0,0,FL
96771.05,13113.33,282,128,223,0,0,0,0,0,1,0,0,0.506958563,0.493490549,0.517578061,0.57599331,0,92000,0,Good,0,0,AL
128347.78,14277.11,185,127,145,1,0,0,0,1,2,0,0,0.326427836,0.248941982,0.340235961,0.360018886,0,50000,0,Good,1,0,GA
151000.39,99999,279,137,221,0,0,0,0,1,0,0,1,0.498131958,0.42310024,0.44960617,0.490074487,0,35000,1,Bad,1,1,MS
86754.26,8771.72,262,132,259,0,0,0,0,0,1,0,0,0.607657984,0.496867838,0.598044661,0.490074487,0,79000,0,Good,1,1,SC
99933.13,14515.3,198,109,149,0,0,0,0,0,0,0,1,0.449678873,0.383878563,0.445042243,0.527147626,0,60000,0,Good,0,0,FL
97441.76,14266.55,273,128,265,1,0,0,0,1,0,1,0,0.453054344,0.487878043,0.443386384,0.469279133,0,66000,0,Good,1,0,MS
126629.62,14941.09,299,166,273,0,0,0,0,1,3,0,0,0.407797221,0.528255813,0.530588174,0.494284774,0,103000,0,Good,0,0,FL
92046.75,16206.39,260,124,215,2,0,1,10632.73,1,0,0,0,0.529934685,0.497028603,0.53371258,0.535930293,0,59000,0,Good,1,1,NC
43762.36,7424.4,150,93,101,0,0,0,0,2,5,0,0,0.491794963,0.522481687,0.453652071,0.36787226,0,93000,1,Bad,1,1,AL
104020.35,16831.76,183,100,111,0,0,0,0,0,0,1,0,0.695377723,0.638359947,0.658924687,0.621809385,0,56000,0,Good,1,1,GA
53534.33,7618.44,312,152,260,0,0,0,0,0,0,0,0,0.432385942,0.382084124,0.565349702,0.407816537,0,57000,0,Good,1,1,AL
116050.8,16885.34,298,159,275,0,0,0,0,3,4,0,0,0.359277334,0.401217077,0.315056524,0.470192126,0,75000,0,Good,0,0,GA
73848.41,12751.33,352,133,296,0,0,0,0,1,3,0,0,0.647463895,0.697669155,0.580859852,0.487463161,0,81000,0,Good,0,0,GA
113161.61,12362.29,222,169,202,0,0,0,0,3,8,0,0,0.453308083,0.452795401,0.563376432,0.454230765,0,72000,0,Good,0,0,AL
89500.55,15889.09,435,193,401,0,0,0,0,0,1,0,0,0.490696013,0.474997202,0.483473762,0.4499095,0,67000,0,Good,0,0,FL
122647.44,14925.09,312,192,294,0,0,0,0,1,2,0,0,0.589059254,0.660457317,0.68211497,0.551301606,0,50000,0,Good,0,0,FL
120038.5,10841.81,329,170,283,0,0,0,0,2,1,1,0,0.443182208,0.436299508,0.442590916,0.408565804,1,62000,0,Good,0,0,SC
76445.29,10562.51,219,136,219,0,0,0,0,3,5,0,0,0.52012281,0.613370972,0.512748894,0.538065979,0,60000,0,Good,0,0,AL
58058.84,12099.99,339,222,323,3,1,1,16525.92,0,0,0,0,0.534026021,0.450711199,0.4119387,0.490074487,0,64000,0,Good,1,1,NC
120610.9,18361.43,165,76,126,2,1,1,13559.34,4,7,0,0,0.453959873,0.516490693,0.485518502,0.533542522,0,91000,1,Bad,1,1,MS
99354.31,15375.4,369,143,342,0,0,0,0,3,4,0,0,0.650053673,0.775869564,0.735765311,0.490074487,1,69000,0,Good,1,0,NC
27895.68,9846.36,336,174,228,0,0,0,0,0,4,0,0,0.475995318,0.43251971,0.46749342,0.433827732,0,79000,0,Good,0,0,FL
88025.61,11075.51,223,144,203,0,0,0,0,2,4,0,0,0.37129934,0.461362191,0.336113881,0.365165647,1,50000,0,Good,0,0,MS
98204.28,14438.08,301,119,199,0,0,0,0,7,13,0,1,0.481853507,0.605085255,0.456716035,0.495727524,0,79000,0,Good,0,0,LA
100349.66,14000.13,256,132,204,0,0,0,0,1,1,0,0,0.537816475,0.531230959,0.520519073,0.490074487,0,90000,0,Good,0,0,FL
103426.42,11981.26,350,158,337,0,0,0,0,2,5,0,0,0.37323845,0.34254733,0.351151744,0.443420061,1,66000,0,Good,0,0,SC
99034.68,16299.74,321,140,290,0,0,0,0,2,0,0,0,0.746767938,0.737416174,0.669568833,0.682106837,0,85000,0,Good,1,1,FL
76502.79,10811.78,357,191,350,0,0,0,0,0,0,1,0,0.495500795,0.561275161,0.521129093,0.509436713,1,63000,0,Good,0,0,FL
102745.45,16055.78,263,147,254,0,0,0,0,1,4,0,0,0.748261584,0.673844871,0.612626617,0.804830335,1,75000,1,Bad,1,1,AL
90255.62,10308.75,446,223,396,0,0,0,0,0,2,0,0,0.578536073,0.564447567,0.697143987,0.533147465,0,73000,0,Good,0,0,FL
72932.56,9205.69,374,185,287,0,0,0,0,0,0,0,0,0.608703397,0.463585455,0.601837371,0.572061784,0,73000,0,Good,1,1,NC
102650.43,12629.37,284,175,246,0,0,0,0,0,0,0,0,0.505021168,0.545577456,0.5644966,0.472249226,0,84000,0,Good,0,0,LA
135527.78,16005.29,254,147,254,0,0,0,0,0,0,0,0,0.753781263,0.699877718,0.746963321,0.757464442,0,63000,1,Bad,1,1,NC
88957.44,11446.32,274,183,259,0,0,0,0,0,0,0,0,0.350475243,0.366922804,0.415102622,0.490074487,0,69000,0,Good,0,0,SC
83979.31,13809.76,325,160,304,0,0,0,0,7,10,0,0,0.483216129,0.451455367,0.460787228,0.542280944,0,62000,0,Good,0,0,FL
107720.86,11010.7,311,163,299,0,0,0,0,2,4,0,0,0.585685864,0.522156672,0.452142876,0.554353993,0,73000,0,Good,0,0,SC
96939.82,14641.68,317,158,264,0,0,0,0,3,5,0,1,0.516268731,0.497387522,0.50580671,0.531522672,0,104000,0,Good,0,0,LA
70934.92,9658.86,269,138,222,1,0,0,0,0,2,0,0,0.585551629,0.604741086,0.569593178,0.490074487,0,69000,1,Bad,1,1,LA
94604,14399.4,320,134,302,0,0,0,0,0,1,0,0,0.311010934,0.396433737,0.412356048,0.490074487,0,68000,0,Good,0,0,LA
129333.22,16626.18,329,138,318,0,0,0,0,5,7,1,0,0.547966368,0.634299691,0.670871841,0.536368006,0,87000,1,Bad,1,0,GA
136882.64,17199.89,277,108,259,0,0,0,0,0,1,0,0,0.536183711,0.514672604,0.536385926,0.443171781,0,53000,0,Good,1,1,MS
106113.67,11035.08,218,111,210,0,0,0,0,1,3,0,0,0.464799937,0.388424074,0.499622266,0.490074487,1,80000,0,Good,0,0,MS
120181.65,16129.86,405,216,332,0,0,0,0,1,3,0,1,0.446740474,0.464007049,0.478350732,0.464018253,0,76000,0,Good,0,0,MS
117669.18,16486.87,263,118,257,0,0,0,0,0,0,1,0,0.572142888,0.635421816,0.538685358,0.539175655,0,104000,0,Good,1,1,SC
77085.19,14212.82,347,139,313,0,0,0,0,0,0,1,0,0.630958765,0.653393375,0.585347462,0.611148608,0,98000,0,Good,0,0,SC
140518.87,19659.06,296,159,272,0,0,0,0,2,2,0,0,0.659638604,0.503893271,0.520088985,0.721617489,0,92000,1,Bad,1,1,AL
67191.52,10975.59,210,141,180,0,0,0,0,3,3,0,0,0.687120352,0.640949753,0.674157032,0.751191116,0,85000,0,Good,1,1,AL
103597.44,14350.52,450,221,364,0,0,0,0,5,7,0,1,0.411825217,0.544708163,0.4040772,0.425411701,1,60000,0,Good,0,0,NC
